alpha,best_step,best_val_loss,curve_path,device,eval_elapsed_s,eval_ms_step,eval_seq_s,eval_steps_s,eval_tok_s,eval_us_tok,grad_norm,norm,overfit_step,overfit_val_loss,params,peak_alloc_mb,peak_reserved_mb,seed,train_bytes,train_elapsed_s,train_loss,train_ms_step,train_seq_s,train_steps_s,train_tok_s,train_us_tok,val_bytes,val_loss
,1500,1.661323867738247,norm_runs_cityofgod\curve_meanabs_seed1109572572.csv,cuda,2.878186399990227,89.9433249996946,44.47244973446981,11.118112433617453,45539.78852809709,21.958819580003563,0.6167751550674438,meanabs,2500,1.8254630342125893,90314048,10300.44384765625,10436.0,1109572572,538457,1283.4997917999863,0.12190869450569153,256.69995835999725,15.582394424818647,3.8955986062046617,15956.371891014294,62.670888271483705,59829,3.1902287378907204
,2000,1.698100533336401,norm_runs_cityofgod\curve_meanabs_seed1431649702.csv,cuda,2.876808200031519,89.90025625098497,44.49375526620009,11.123438816550022,45561.60539258889,21.948304748775627,0.6264227032661438,meanabs,3000,1.9910278804600239,90314048,10300.44384765625,10436.0,1431649702,538457,1283.5162656999892,0.12477827817201614,256.7032531399978,15.582194425165802,3.8955486062914506,15956.167091369782,62.671692661132276,59829,3.192606471478939
,2000,1.7264413684606552,norm_runs_cityofgod\curve_meanabs_seed1497939373.csv,cuda,2.877365899970755,89.9176843740861,44.485131349231935,11.121282837307984,45552.7745016135,21.952559661642113,0.6312484741210938,meanabs,3000,2.0858604684472084,90314048,10300.44384765625,10436.0,1497939373,538457,1283.5712713999674,0.12134693562984467,256.71425427999344,15.581526671430073,3.895381667857518,15955.483311544394,62.674378486326525,59829,3.052324563264847
,2000,1.6614761799573898,norm_runs_cityofgod\curve_meanabs_seed741210827.csv,cuda,2.8791805999935605,89.97439374979876,44.45709310499184,11.11427327624796,45524.063339511646,21.966404724071964,0.6261246800422668,meanabs,3000,1.9878088682889938,90314048,10300.44384765625,10436.0,741210827,538457,1283.4747387999669,0.12622717022895813,256.69494775999334,15.582698587975136,3.895674646993784,15956.68335408654,62.669664980467125,59829,3.0881430357694626
,2000,1.6771119870245457,norm_runs_cityofgod\curve_meanabs_seed129344154.csv,cuda,2.8825356000452302,90.07923750141344,44.40534923419212,11.10133730854803,45471.077615812734,21.992001343118517,0.5093944668769836,meanabs,3000,2.0359251871705055,90314048,10300.44384765625,10436.0,129344154,538457,1283.309851500031,0.09027010947465897,256.6619703000062,15.584700745983103,3.8961751864957757,15958.733563886697,62.661613842774955,59829,3.2247733771800995
,2000,1.637944482266903,norm_runs_cityofgod\curve_meanabs_seed273318888.csv,cuda,2.87438709998969,89.82459687467781,44.53123241488912,11.13280810372228,45599.98199284646,21.929833221356887,0.5825864672660828,meanabs,3000,1.9821975119411945,90314048,10300.44384765625,10436.0,273318888,538457,1282.9018996999948,0.12356595695018768,256.580379939999,15.58965654714283,3.8974141367857076,15963.808304274258,62.64169432128882,59829,3.0207579284906387
,2500,1.6002512499690056,norm_runs_cityofgod\curve_meanabs_seed1718616343.csv,cuda,2.9023714000359178,90.69910625112243,44.101867872049716,11.025466968012429,45160.31270097891,22.143336487090437,0.572027325630188,meanabs,3500,2.244270071387291,90314048,10300.44384765625,10436.0,1718616343,538457,1282.014673299971,0.11060318350791931,256.4029346599942,15.600445468006214,3.9001113670015535,15974.856159238363,62.59837271972515,59829,3.151027537882328
,2000,1.5570685975253582,norm_runs_cityofgod\curve_meanabs_seed1970508508.csv,cuda,2.9655464999959804,92.67332812487439,43.16236484579604,10.79059121144901,44198.26160209515,22.62532424923691,0.530147910118103,meanabs,3000,2.042740572243929,90314048,10300.44384765625,10436.0,1970508508,538457,1328.2961981000262,0.09927564859390259,265.6592396200053,15.056882665634127,3.764220666408532,15418.247849609346,64.85821279785284,59829,3.0640696436166763
,2000,1.7079006396234035,norm_runs_cityofgod\curve_meanabs_seed336498026.csv,cuda,2.915677599958144,91.114924998692,43.900601356555164,10.975150339138791,44954.21578911249,22.24485473600879,0.6350939869880676,meanabs,3000,2.1625371612608433,90314048,10300.44384765625,10436.0,336498026,538457,1322.3684082999825,0.11842574179172516,264.47368165999654,15.124378255309129,3.781094563827282,15487.363333436548,64.56876993652259,59829,3.095660701394081
,2500,1.700432300567627,norm_runs_cityofgod\curve_meanabs_seed1301334618.csv,cuda,2.9115713000064716,90.98660312520224,43.96251604750861,10.990629011877152,45017.616432648814,22.213526153613827,0.5002641677856445,meanabs,3500,2.260621726512909,90314048,10300.44384765625,10436.0,1301334618,538457,1305.6973861999577,0.09542658925056458,261.13947723999155,15.317484902230746,3.8293712255576864,15685.104539884283,63.75475518554481,59829,3.1428446918725967
,2000,1.6412902995944023,norm_runs_cityofgod\curve_meanabs_seed1258359901.csv,cuda,3.0038047999842092,93.86889999950654,42.61262249819725,10.653155624549312,43635.32543815398,22.917211913942026,0.6478368043899536,meanabs,3000,2.011493142694235,90314048,10300.44384765625,10436.0,1258359901,538457,1312.5955040999688,0.13371402025222778,262.51910081999375,15.23698651833625,3.8092466295840626,15602.67419477632,64.09157734863129,59829,3.02225311845541
,1500,1.6301958449184895,norm_runs_cityofgod\curve_meanabs_seed2022903755.csv,cuda,2.9088143999688327,90.90044999902602,44.00418259802739,11.001045649506848,45060.28298038005,22.192492675543463,0.5578217506408691,meanabs,2500,1.8306719437241554,90314048,10300.44384765625,10436.0,2022903755,538457,1316.3791001000209,0.10560021549463272,263.2758200200042,15.193191686559262,3.7982979216398154,15557.828287036684,64.27632324707133,59829,2.8998285979032516
