alpha,best_step,best_val_loss,curve_path,device,eval_elapsed_s,eval_ms_step,eval_seq_s,eval_steps_s,eval_tok_s,eval_us_tok,grad_norm,norm,overfit_step,overfit_val_loss,params,peak_alloc_mb,peak_reserved_mb,seed,train_bytes,train_elapsed_s,train_loss,train_ms_step,train_seq_s,train_steps_s,train_tok_s,train_us_tok,val_bytes,val_loss
,5000,0.7765828017145395,MLsystemsCodeLlamaHeavy\curve_meanabs_seed1431649702.csv,cuda,2.8765667999978177,89.8927124999318,44.4974891596806,11.12437228992015,45565.42889951293,21.946463012678663,0.4971829056739807,meanabs,,,90314048,10300.44384765625,10436.0,1431649702,12311487,1282.729465099983,0.7002637386322021,256.5458930199966,15.591752231590853,3.897938057897713,15965.954285149033,62.6332746630851,1367943,0.7528267111629248
,5000,0.7697245217859745,MLsystemsCodeLlamaHeavy\curve_meanabs_seed1497939373.csv,cuda,2.8781937999883667,89.94355624963646,44.472335393300256,11.118083848325064,45539.67144273946,21.9588760375089,0.5866264700889587,meanabs,,,90314048,10300.44384765625,10436.0,1497939373,12311487,1282.5050029000267,0.7557395696640015,256.5010005800054,15.5944810778715,3.898620269467875,15968.748623740415,62.62231459472787,1367943,0.7366286348551512
,5000,0.7622038964182138,MLsystemsCodeLlamaHeavy\curve_meanabs_seed741210827.csv,cuda,2.8795612000394613,89.98628750123316,44.45121708066003,11.112804270165007,45518.04629059587,21.969308471980753,0.4128342866897583,meanabs,,,90314048,10300.44384765625,10436.0,741210827,12311487,1282.5114926000242,0.5513095855712891,256.50229852000484,15.59440216746454,3.898600541866135,15968.66781948369,62.62263147461056,1367943,0.8089508842676878
,4500,0.7918872553855181,MLsystemsCodeLlamaHeavy\curve_meanabs_seed129344154.csv,cuda,2.880673100007698,90.02103437524056,44.43405952576082,11.108514881440206,45500.47695437908,21.977791595517715,0.7314083576202393,meanabs,,,90314048,10300.44384765625,10436.0,129344154,12311487,1282.6371404999518,0.5941659808158875,256.52742809999035,15.592874530519454,3.8982186326298636,15967.103519251921,62.62876662597421,1367943,0.7654653526842594
,5000,0.7776400242000818,MLsystemsCodeLlamaHeavy\curve_meanabs_seed273318888.csv,cuda,2.8799326000153087,89.9978937504784,44.445484592007325,11.111371148001831,45512.1762222155,21.97214202892539,0.4622803330421448,meanabs,,,90314048,10300.44384765625,10436.0,273318888,12311487,1282.7277588999714,0.7352312803268433,256.5455517799943,15.591772970713128,3.897943242678282,15965.975522010243,62.633191352537665,1367943,0.7611713167279959
,5000,0.7576561961323023,MLsystemsCodeLlamaHeavy\curve_meanabs_seed1718616343.csv,cuda,2.8762620000052266,89.88318750016333,44.50220459741408,11.12555114935352,45570.257507752016,21.944137573282063,0.45063111186027527,meanabs,,,90314048,10300.44384765625,10436.0,1718616343,12311487,1282.7040119000012,0.3545736074447632,256.5408023800003,15.59206162486002,3.898015406215005,15966.271103856661,62.63203183105475,1367943,0.732091598212719
,5000,0.721485199406743,MLsystemsCodeLlamaHeavy\curve_meanabs_seed1970508508.csv,cuda,2.876011199958157,89.8753499986924,44.506085373333136,11.126521343333284,45574.23142229313,21.94222412077451,0.4651310443878174,meanabs,,,90314048,10300.44384765625,10436.0,1970508508,12311487,1282.6460877000354,0.6573559641838074,256.5292175400071,15.592765761179539,3.8981914402948847,15966.992139447848,62.62920350097829,1367943,0.7699765861034393
,5000,0.786289107054472,MLsystemsCodeLlamaHeavy\curve_meanabs_seed336498026.csv,cuda,2.8772023000055924,89.91257187517476,44.48766080847051,11.121915202117627,45555.3646678738,21.95131149296259,0.5647633075714111,meanabs,,,90314048,10300.44384765625,10436.0,336498026,12311487,1282.5945465000113,0.6604727506637573,256.51890930000224,15.59339235815145,3.8983480895378624,15967.633774747084,62.62668684082087,1367943,0.8127405904233456
,5000,0.7731058839708567,MLsystemsCodeLlamaHeavy\curve_meanabs_seed1301334618.csv,cuda,2.877090899972245,89.90909062413266,44.4893833563739,11.122345839093475,45557.12855692687,21.950461578157388,0.41187673807144165,meanabs,,,90314048,10300.44384765625,10436.0,1301334618,12311487,1282.5385806999984,0.38827890157699585,256.5077161399997,15.594072802928215,3.898518200732054,15968.330550198492,62.62395413574211,1367943,0.7415057606995106
,4500,0.7585649620741606,MLsystemsCodeLlamaHeavy\curve_meanabs_seed1258359901.csv,cuda,2.8790671000024304,89.97084687507595,44.45884571425652,11.11471142856413,45525.858011398675,21.96553878786034,0.5626561045646667,meanabs,,,90314048,10300.44384765625,10436.0,1258359901,12311487,1282.4131244000164,0.8368444442749023,256.4826248800033,15.595598344610753,3.8988995861526883,15969.892704881411,62.61782833984455,1367943,0.750180633738637
